SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1129 Abelia,Irvine,CA,92606,525777,1,1.5,CG - Columbus Grove,1436,700,2006,5,366,420,Active,,,http://www.redfin.com/CA/Irvine/1129-Abelia-92606/home/12253392,CRMLS,OC20101981,N,Y,33.6930179,-117.8192544
MLS Listing,,Condo/Co-op,37 Idyllwild #63,Irvine,CA,92602,819900,3,3.0,NK - Northpark,1907,,2002,5,430,348,Active,,,http://www.redfin.com/CA/Irvine/37-Idyllwild-92602/unit-63/home/5917723,CRMLS,OC20101638,N,Y,33.7183337,-117.7782377
MLS Listing,,Single Family Residential,5 Greenwood,Irvine,CA,92604,725000,3,2.5,EC - El Camino Real,1517,2112,1976,6,478,335,Active,,,http://www.redfin.com/CA/Irvine/5-Greenwood-92604/home/4684046,CRMLS,OC20100765,N,Y,33.6842714,-117.7760356
MLS Listing,,Single Family Residential,13 Sanderling,Irvine,CA,92604,839000,3,2.0,EC - El Camino Real,1593,4140,1973,6,527,79,Active,,,http://www.redfin.com/CA/Irvine/13-Sanderling-92604/home/4683602,CRMLS,OC20100763,N,Y,33.6915195,-117.7841315
MLS Listing,,Single Family Residential,14232 Wyeth Ave,Irvine,CA,92606,849900,4,2.0,WN - Walnut (Irvine),1614,5000,1974,8,527,62,Active,,,http://www.redfin.com/CA/Irvine/14232-Wyeth-Ave-92606/home/4672570,CRMLS,OC20099370,N,Y,33.7084047,-117.7855972
MLS Listing,,Single Family Residential,4552 Ranchgrove,Irvine,CA,92604,779000,3,2.0,EC - El Camino Real,1116,5488,1972,8,698,,Active,,,http://www.redfin.com/CA/Irvine/4552-Ranchgrove-Dr-92604/home/4667007,CRMLS,OC20098405,N,Y,33.6965256,-117.7833288
MLS Listing,,Townhouse,6 San Clemente,Irvine,CA,92602,738000,2,2.25,NK - Northpark,1550,,1999,10,476,416,Active,,,http://www.redfin.com/CA/Irvine/6-San-Clemente-92602/home/5842176,CRMLS,PW20094974,N,Y,33.730003,-117.7735086
MLS Listing,,Condo/Co-op,11 Wildflower #30,Irvine,CA,92604,640000,3,2.0,EC - El Camino Real,1250,,1975,12,512,435,Active,,,http://www.redfin.com/CA/Irvine/11-Wildflower-92604/unit-30/home/5444430,CRMLS,OC20096428,N,Y,33.6941181,-117.7875383
MLS Listing,,Single Family Residential,96 Shadowbrook,Irvine,CA,92604,1399000,4,3.0,WB - Woodbridge,2557,4000,2014,12,547,105,Active,,,http://www.redfin.com/CA/Irvine/96-Shadowbrook-92604/home/51682422,CRMLS,TR20096983,N,Y,33.6803755,-117.784727
MLS Listing,,Townhouse,7 Palagonia Aisle,Irvine,CA,92606,779000,4,3.25,WP - Westpark,1575,1000,1998,13,495,175,Active,,,http://www.redfin.com/CA/Irvine/7-Palagonia-Aisle-92606/home/5590644,CRMLS,TR20096096,N,Y,33.6853173,-117.8190612
MLS Listing,,Condo/Co-op,76 Lakeview,Irvine,CA,92604,749000,2,2.0,WB - Woodbridge,1616,2000,1977,14,463,565,Active,,,http://www.redfin.com/CA/Irvine/76-Lakeview-92604/unit-7/home/5468758,CRMLS,OC20093297,N,Y,33.6827415,-117.7953096
MLS Listing,,Single Family Residential,12 Skipper,Irvine,CA,92604,619999,2,2.0,EC - El Camino Real,1125,2920,1976,14,551,230,Active,,,http://www.redfin.com/CA/Irvine/12-Skipper-92604/home/4675734,CRMLS,OC20084372,N,Y,33.7074268,-117.7813375
MLS Listing,,Condo/Co-op,47 Pinewood,Irvine,CA,92604,950000,3,2.5,WB - Woodbridge,1911,,1977,14,497,548,Active,,,http://www.redfin.com/CA/Irvine/47-Pinewood-92604/unit-24/home/5476134,CRMLS,PW20094472,N,Y,33.6867909,-117.7917191
MLS Listing,,Mobile/Manufactured Home,14851 Jeffrey Rd #53,Irvine,CA,92618,224500,2,2.0,EC - El Camino Real,1120,,2005,15,200,,Active,,,http://www.redfin.com/CA/Irvine/14851-Jeffrey-Rd-92618/unit-53/home/7205701,CRMLS,OC20092316,N,Y,33.6882102,-117.7737788
MLS Listing,,Single Family Residential,14941 Dusk St,Irvine,CA,92604,1149900,4,3.0,EC - El Camino Real,2326,5049,1971,17,494,,Active,,,http://www.redfin.com/CA/Irvine/14941-Dusk-St-92604/home/4667363,CRMLS,OC20087979,N,Y,33.690956,-117.779665
MLS Listing,,Condo/Co-op,15 Elderglen #14,Irvine,CA,92604,529900,2,1.5,WB - Woodbridge,1125,,1978,18,471,494,Active,,,http://www.redfin.com/CA/Irvine/15-Elderglen-92604/unit-14/home/5498922,CRMLS,EV20091136,N,Y,33.6820207,-117.7841479
MLS Listing,,Condo/Co-op,68 Night Bloom,Irvine,CA,92602,808800,3,2.5,699 - Not Defined,1600,3049,2005,18,506,162,Active,,,http://www.redfin.com/CA/Irvine/68-Night-Bloom-92602/home/7220082,CRMLS,SW20090162,N,Y,33.7124525,-117.7807617
MLS Listing,,Townhouse,12709 Trent Jones Ln,Tustin,CA,92782,785000,3,2.5,89 - Tustin Ranch,1848,,1993,18,425,460,Active,,,http://www.redfin.com/CA/Tustin/12709-Trent-Jones-Ln-92782/home/5430759,CRMLS,PW20093044,N,Y,33.7347614,-117.7815894
MLS Listing,,Townhouse,155 Schick,Irvine,CA,92614,894256,3,2.5,AA - Airport Area,1587,,2019,18,563,284,Active,,,http://www.redfin.com/CA/Irvine/155-Schick-92614/home/171718775,CRMLS,PW20092878,N,Y,33.6832497,-117.8340735
MLS Listing,,Townhouse,161 Schick,Irvine,CA,92614,989880,4,3.5,AA - Airport Area,2077,2000,2020,18,477,284,Active,,,http://www.redfin.com/CA/Irvine/161-Schick-92614/home/171717859,CRMLS,PW20092833,N,Y,33.6832497,-117.8340735
MLS Listing,,Single Family Residential,37 Foxhill,Irvine,CA,92604,1175000,3,2.5,EC - El Camino Real,2564,5400,1975,18,458,65,Active,,,http://www.redfin.com/CA/Irvine/37-Foxhill-92604/home/4683863,CRMLS,OC20085348,N,Y,33.6899805,-117.7909561
MLS Listing,,Single Family Residential,1508 Voyager Dr,Tustin,CA,92782,1170000,4,3.0,TF - Tustin Field,2692,7266,2005,19,435,175,Active,,,http://www.redfin.com/CA/Tustin/1508-Voyager-Dr-92782/home/5956933,CRMLS,PW20091793,N,Y,33.70084,-117.8032764
MLS Listing,,Single Family Residential,15062 Lorenat St,Irvine,CA,92604,939000,3,2.0,EC - El Camino Real,1612,8450,1972,21,583,,Active,,,http://www.redfin.com/CA/Irvine/15062-Lorenat-St-92604/home/4682313,CRMLS,OC20089882,N,Y,33.688017,-117.7788182
MLS Listing,,Condo/Co-op,80 Costero Aisle,Irvine,CA,92614,445000,1,1.0,Irvine,899,,1987,22,495,264,Active,,,http://www.redfin.com/CA/Irvine/80-Costero-Aisle-92614/unit-299/home/5589127,CRMLS,200021273,N,Y,33.6824417,-117.8304285
MLS Listing,,Condo/Co-op,1503 Terra Bella,Irvine,CA,92602,599900,2,2.5,NK - Northpark,1324,,2000,23,453,463,Active,,,http://www.redfin.com/CA/Irvine/1503-Terra-Bella-92602/home/5841888,CRMLS,OC20088994,N,Y,33.7298401,-117.7741241
MLS Listing,,Single Family Residential,3792 Blackthorn St,Irvine,CA,92606,968000,4,2.5,WN - Walnut (Irvine),2650,5000,1972,25,365,50,Active,,,http://www.redfin.com/CA/Irvine/3792-Blackthorn-St-92606/home/4674225,CRMLS,WS20088194,N,Y,33.7014742,-117.7956198
MLS Listing,,Condo/Co-op,104 Citysquare,Irvine,CA,92614,839880,3,3.5,AA - Airport Area,2076,,2020,27,405,278,Active,,,http://www.redfin.com/CA/Irvine/17811-Gillette-Ave-92614/home/169471524,CRMLS,OC20086569,N,Y,33.6865624,-117.8528615
MLS Listing,,Single Family Residential,14241 Matisse Ave,Irvine,CA,92606,895000,4,2.5,WN - Walnut (Irvine),2268,5000,1974,27,395,62,Active,,,http://www.redfin.com/CA/Irvine/14241-Matisse-Ave-92606/home/4672592,CRMLS,TR20086485,N,Y,33.708145,-117.7855056
MLS Listing,,Single Family Residential,56 Oakdale,Irvine,CA,92604,959000,4,3.0,Woodbridge,2129,4230,1977,27,450,105,Active,,,http://www.redfin.com/CA/Irvine/56-Oakdale-92604/home/4689375,TheMLS,20-574214,N,Y,33.6885028,-117.7925592
MLS Listing,,Single Family Residential,5142 Dutcher Ave,Irvine,CA,92604,815000,3,2.0,EC - El Camino Real,1480,6900,1971,27,551,,Active,,,http://www.redfin.com/CA/Irvine/5142-Dutcher-Ave-92604/home/4665929,CRMLS,OC20085509,N,Y,33.6893162,-117.7768715
MLS Listing,,Condo/Co-op,1705 Terra Bella,Irvine,CA,92602,625000,2,2.5,NK - Northpark,1250,,2000,28,500,463,Active,,,http://www.redfin.com/CA/Irvine/1705-Terra-Bella-92602/home/5841962,CRMLS,OC20085416,N,Y,33.7296233,-117.7742824
MLS Listing,,Single Family Residential,42 Brisbane Ct,Tustin,CA,92782,1099000,4,3.0,71 - Tustin,2222,4349,2015,30,495,290,Active,,,http://www.redfin.com/CA/TUSTIN/42-BRISBANE-CT-92782/home/103690804,CRMLS,PW20082248,N,Y,33.701042,-117.819287
MLS Listing,,Single Family Residential,10 SKIPPER,Irvine,CA,92604,745000,3,2.5,EC - El Camino Real,1750,2720,1976,31,426,215,Active,,,http://www.redfin.com/CA/Irvine/10-Skipper-92604/home/4675738,CRMLS,OC20083870,N,Y,33.7072584,-117.7813848
MLS Listing,,Single Family Residential,5102 Yearling Ave,Irvine,CA,92604,799900,4,1.75,EC - El Camino Real,1480,5602,1971,31,540,,Active,,,http://www.redfin.com/CA/Irvine/5102-Yearling-Ave-92604/home/4666013,CRMLS,OC20083624,N,Y,33.6891841,-117.7780627
MLS Listing,,Single Family Residential,19 Terraza,Irvine,CA,92614,1099800,3,2.5,WP - Westpark,2325,3740,1988,31,473,45,Active,,,http://www.redfin.com/CA/Irvine/19-Terraza-92614/home/4663702,CRMLS,OC20083474,N,Y,33.6805384,-117.8246174
MLS Listing,,Single Family Residential,19 Flora Spg,Irvine,CA,92602,1690000,4,2.75,NK - Northpark,3700,5940,2001,32,457,270,Active,,,http://www.redfin.com/CA/Irvine/19-Flora-Spgs-92602/home/5858691,CRMLS,OC20081060,N,Y,33.7221461,-117.7804716
MLS Listing,,Condo/Co-op,140 Unity,Irvine,CA,92614,687340,2,2.5,699 - Not Defined,1138,,2019,32,604,301,Active,,,http://www.redfin.com/CA/Irvine/140-Unity-92614/home/169134336,CRMLS,OC20082886,N,Y,33.693046,-117.834074
MLS Listing,,Single Family Residential,9 Saintsbury,Irvine,CA,92602,1199000,3,2.5,NK - Northpark,2654,4725,2002,34,452,256,Active,,,http://www.redfin.com/CA/Irvine/9-Saintsbury-92602/home/5858341,CRMLS,OC20079266,N,Y,33.7192339,-117.7798259
MLS Listing,,Single Family Residential,45 Augusta,Irvine,CA,92620,715888,3,3.0,NW - Northwood,1273,3500,1985,34,562,107,Active,,,http://www.redfin.com/CA/Irvine/45-Augusta-92620/home/4782917,CRMLS,OC20076555,N,Y,33.7063942,-117.7738951
MLS Listing,,Single Family Residential,12 Woodfall,Irvine,CA,92604,1598000,5,3.5,WB - Woodbridge,3144,5400,1978,35,508,105,Active,,,http://www.redfin.com/CA/Irvine/12-Woodfall-92604/home/4690808,CRMLS,OC20080460,N,Y,33.6805791,-117.7909967
MLS Listing,,Condo/Co-op,309 Placemark,Irvine,CA,92614,749999,2,3.0,AA - Airport Area,1674,2000,2020,36,448,283,Active,,,http://www.redfin.com/CA/Irvine/309-Placemark-92614/home/171420488,CRMLS,PW20079841,N,Y,33.687923,-117.852572
MLS Listing,,Condo/Co-op,221 Placemark,Irvine,CA,92614,809880,3,3.5,AA - Airport Area,1991,2000,2019,40,407,325,Active,,,http://www.redfin.com/CA/Irvine/221-Placemark-92614/home/171409645,CRMLS,PW20078469,N,Y,33.687923,-117.852572
MLS Listing,,Condo/Co-op,143 Schick,Irvine,CA,92614,849000,3,2.5,699 - Not Defined,1587,1587,2019,41,535,255,Active,,,http://www.redfin.com/CA/Irvine/143-Schick-92614/home/167181692,CRMLS,WS20077761,N,Y,33.685985,-117.850283
MLS Listing,,Condo/Co-op,8 Snowberry #24,Irvine,CA,92604,629000,3,2.0,EC - El Camino Real,1164,,1975,42,540,435,Active,,,http://www.redfin.com/CA/Irvine/8-Snowberry-92604/unit-24/home/5443867,CRMLS,OC20076419,N,Y,33.6941181,-117.7875383
MLS Listing,,Single Family Residential,12 New Hampshire,Irvine,CA,92606,1134999,5,3.0,WN - Walnut (Irvine),2239,5805,1999,43,507,169,Active,,,http://www.redfin.com/CA/Irvine/12-New-Hampshire-92606/home/5765718,CRMLS,SW20076208,N,Y,33.715606,-117.7906954
MLS Listing,,Single Family Residential,32 Santa Catalina Aisle,Irvine,CA,92606,1025000,4,2.5,WP - Westpark,1867,3133,1997,44,549,168,Active,,,http://www.redfin.com/CA/Irvine/32-Santa-Catalina-Aisle-92606/home/4628026,CRMLS,OC20075432,N,Y,33.6876695,-117.8081043
MLS Listing,,Single Family Residential,23 Terracima,Irvine,CA,92620,849000,3,2.5,NW - Northwood,1645,2520,1982,46,516,118,Active,,,http://www.redfin.com/CA/Irvine/23-Terracima-92620/home/4778185,CRMLS,WS20075290,N,Y,33.7176417,-117.7725574
MLS Listing,,Townhouse,157 Schick,Irvine,CA,92614,899900,4,3.5,AA - Airport Area,1860,2000,2019,47,484,284,Active,,,http://www.redfin.com/CA/Irvine/157-Schick-92614/home/171363902,CRMLS,PW20074716,N,Y,33.685985,-117.850283
MLS Listing,,Single Family Residential,113 Shadowbrook,Irvine,CA,92604,1450000,5,3.0,WB - Woodbridge,2628,4195,2014,48,552,105,Active,,,http://www.redfin.com/CA/Irvine/113-Shadowbrook-92604/home/51682440,CRMLS,PW20073552,N,Y,33.6802244,-117.7838567
MLS Listing,,Condo/Co-op,2276 Synergy,Irvine,CA,92614,970000,3,3.5,AA - Airport Area,1895,,2019,52,512,273,Active,,,http://www.redfin.com/CA/Irvine/2276-Synergy-92614/home/145403853,CRMLS,PW20070621,N,Y,33.6911265,-117.839475
MLS Listing,,Single Family Residential,4941 Seaford Cir,Irvine,CA,92604,850000,3,2.0,EC - El Camino Real,1500,5600,1970,55,567,,Active,,,http://www.redfin.com/CA/Irvine/4941-Seaford-Cir-92604/home/4664293,CRMLS,PW20070599,N,Y,33.6957571,-117.7751538
MLS Listing,,Condo/Co-op,12 Creekwood #69,Irvine,CA,92604,695000,2,2.0,WB - Woodbridge,1234,,1977,57,563,445,Active,,,http://www.redfin.com/CA/Irvine/12-Creekwood-92604/unit-69/home/5469515,CRMLS,OC20069432,N,Y,33.6861618,-117.7972319
MLS Listing,,Condo/Co-op,24 Silverwood #13,Irvine,CA,92604,695000,3,2.5,EC - El Camino Real,1464,,1975,60,475,428,Active,,,http://www.redfin.com/CA/Irvine/24-Silverwood-92604/unit-13/home/5444480,CRMLS,OC20066243,N,Y,33.6941181,-117.7875383
MLS Listing,,Condo/Co-op,6 Sunflower #31,Irvine,CA,92604,670000,3,2.5,EC - El Camino Real,1464,,1974,67,458,425,Active,,,http://www.redfin.com/CA/Irvine/6-Sunflower-92604/unit-31/home/5420617,CRMLS,OC20062896,N,Y,33.6961597,-117.7918975
MLS Listing,,Condo/Co-op,3302 Ladrillo Aisle,Irvine,CA,92606,565000,2,2.0,WP - Westpark,1028,,1995,68,550,294,Active,,,http://www.redfin.com/CA/Irvine/3302-Ladrillo-Aisle-92606/home/5702402,CRMLS,OC20063532,N,Y,33.6877716,-117.8116698
MLS Listing,,Condo/Co-op,131 Sapphire #22,Irvine,CA,92602,680000,3,2.5,WI - West Irvine,1473,,2001,69,462,260,Active,,,http://www.redfin.com/CA/Irvine/131-Sapphire-92602/unit-22/home/5885018,CRMLS,PW20057493,N,Y,33.7303062,-117.7772448
MLS Listing,,Single Family Residential,22 Santa Catalina Aisle,Irvine,CA,92606,1168000,4,3.0,WP - Westpark,2475,3696,1997,71,472,168,Active,,,http://www.redfin.com/CA/Irvine/22-Santa-Catalina-Aisle-92606/home/4627843,CRMLS,CV20061840,N,Y,33.68827,-117.8077033
MLS Listing,,Townhouse,43 Juneberry,Irvine,CA,92606,899000,3,2.5,CG - Columbus Grove,2376,,2006,74,378,160,Active,,,http://www.redfin.com/CA/Irvine/43-Juneberry-92606/home/17474063,CRMLS,OC20060411,N,Y,33.6928057,-117.8161597
MLS Listing,,Single Family Residential,3901 Banyan St,Irvine,CA,92606,924500,4,2.0,WN - Walnut (Irvine),1910,5000,1972,76,484,50,Active,,,http://www.redfin.com/CA/Irvine/3901-Banyan-St-92606/home/4674130,CRMLS,OC20048793,N,Y,33.7013207,-117.7932536
MLS Listing,,Condo/Co-op,228 Placemark,Irvine,CA,92614,799999,3,3.5,AA - Airport Area,1838,2000,2020,83,435,315,Active,,,http://www.redfin.com/CA/Irvine/228-Placemark-92614/home/171057327,CRMLS,PW20054320,N,Y,33.687923,-117.852572
MLS Listing,,Mobile/Manufactured Home,14851 JEFFREY Rd #107,Irvine,CA,92618,375500,3,2.0,WI - West Irvine,1831,,2019,85,205,,Active,,,http://www.redfin.com/CA/Irvine/14851-Jeffrey-Rd-92618/unit-107/home/5787900,CRMLS,OC20051865,N,Y,33.6882102,-117.7737788
MLS Listing,,Single Family Residential,8 Dos Rios,Irvine,CA,92602,1419000,5,3.0,NK - Northpark,3456,5539,2002,85,411,120,Active,,,http://www.redfin.com/CA/Irvine/8-Dos-Rios-92602/home/5858998,CRMLS,OC20051408,N,Y,33.7224587,-117.773688
MLS Listing,,Single Family Residential,14902 Burnham Cir,Irvine,CA,92604,795000,4,2.0,EC - El Camino Real,1176,4992,1971,87,676,,Active,,,http://www.redfin.com/CA/Irvine/14902-Burnham-Cir-92604/home/4670106,CRMLS,OC20049518,N,Y,33.694006,-117.783041
MLS Listing,,Single Family Residential,3912 Blackthorn St,Irvine,CA,92606,825000,4,2.5,WN - Walnut (Irvine),1897,5000,1972,88,435,50,Active,,,http://www.redfin.com/CA/Irvine/3912-Blackthorn-St-92606/home/4674197,CRMLS,SB20050232,N,Y,33.700283,-117.793979
MLS Listing,,Condo/Co-op,17 Golden Glen St #64,Irvine,CA,92604,449000,2,1.5,EC - El Camino Real,862,,1971,89,521,355,Active,,,http://www.redfin.com/CA/Irvine/17-Golden-Glen-St-92604/unit-64/home/5321394,CRMLS,OC20049259,N,Y,33.6936545,-117.7739442
MLS Listing,,Condo/Co-op,20 Park Vis,Irvine,CA,92604,784990,3,2.0,WB - Woodbridge,1490,,1977,91,527,437,Active,,,http://www.redfin.com/CA/Irvine/20-Park-Vis-92604/unit-46/home/5469455,CRMLS,OC20046929,N,Y,33.6861618,-117.7972319
MLS Listing,,Single Family Residential,4151 Williwaw Dr,Irvine,CA,92620,1199000,5,3.0,NW - Northwood,2550,6000,1971,92,470,,Active,,,http://www.redfin.com/CA/Irvine/4151-Williwaw-Dr-92620/home/4777993,CRMLS,OC20034635,N,Y,33.7131765,-117.7757493
MLS Listing,,Townhouse,61 Juneberry,Irvine,CA,92606,1110000,3,2.5,CG - Columbus Grove,2673,3000,2006,95,415,405,Active,,,http://www.redfin.com/CA/Irvine/61-Juneberry-92606/home/12253249,CRMLS,PW20042653,N,Y,33.6932459,-117.8155634
MLS Listing,,Townhouse,3261 Larkspur St #54,Tustin,CA,92782,933000,5,3.0,CG - Columbus Grove,2416,,2010,99,386,335,Active,,,http://www.redfin.com/CA/Tustin/3261-Larkspur-St-92782/unit-54/home/45376438,CRMLS,OC20039949,N,Y,33.6962463,-117.8147591
MLS Listing,,Condo/Co-op,67 E Yale #35,Irvine,CA,92604,809000,3,2.5,WB - Woodbridge,1889,4000,1978,106,428,493,Active,,,http://www.redfin.com/CA/Irvine/67-E-Yale-Loop-92604/unit-35/home/5533742,CRMLS,OC20035010,N,Y,33.6818328,-117.7859314
MLS Listing,,Single Family Residential,5272 Royale Ave,Irvine,CA,92604,999999,4,2.75,EC - El Camino Real,2774,6000,1971,107,360,,Active,,,http://www.redfin.com/CA/Irvine/5272-Royale-Ave-92604/home/4680634,CRMLS,PW20034417,N,Y,33.6819609,-117.7815207
MLS Listing,,Condo/Co-op,34 Sapphire #101,Irvine,CA,92602,869000,4,3.0,WI - West Irvine,1946,,2001,114,447,260,Active,,,http://www.redfin.com/CA/Irvine/34-Sapphire-92602/unit-101/home/5885271,CRMLS,OC20029159,N,Y,33.7303062,-117.7772448
MLS Listing,,Townhouse,69 Lakeview #6,Irvine,CA,92604,1150000,3,2.5,WB - Woodbridge,2042,,1981,114,563,558,Active,,,http://www.redfin.com/CA/Irvine/69-Lakeview-92604/unit-6/home/5468968,CRMLS,OC20029182,N,Y,33.6827415,-117.7953096
MLS Listing,,Condo/Co-op,17 Sunflower #20,Irvine,CA,92604,565000,2,2.5,EC - El Camino Real,1068,,1974,128,529,408,Active,,,http://www.redfin.com/CA/Irvine/17-Sunflower-92604/unit-20/home/5420586,CRMLS,OC20018160,N,Y,33.6961597,-117.7918975
MLS Listing,,Single Family Residential,2 Comiso,Irvine,CA,92614,949000,3,2.5,WP - Westpark,1784,4400,1988,131,532,46,Active,,,http://www.redfin.com/CA/Irvine/2-Comiso-92614/home/4661254,CRMLS,OC20016356,N,Y,33.6810273,-117.8231062
MLS Listing,,Condo/Co-op,1 Eastmont #47,Irvine,CA,92604,549000,2,1.5,WB - Woodbridge,1037,,1978,132,529,419,Active,,,http://www.redfin.com/CA/Irvine/1-Eastmont-92604/unit-47/home/5499053,CRMLS,OC20014166,N,Y,33.6820207,-117.7841479
MLS Listing,,Single Family Residential,6 Rockwren,Irvine,CA,92604,1298000,5,3.0,WB - Woodbridge,2661,5000,1979,150,488,105,Active,,,http://www.redfin.com/CA/Irvine/6-Rockwren-92604/home/4690127,CRMLS,AR20002094,N,Y,33.6808295,-117.7881622
MLS Listing,,Condo/Co-op,94 Elksford Ave #3,Irvine,CA,92604,876000,3,2.0,Irvine,1078,,1972,196,813,350,Active,,,http://www.redfin.com/CA/Irvine/94-Elksford-Ave-92604/unit-3/home/5345052,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40889356,N,Y,33.6924385,-117.7734936
MLS Listing,,Condo/Co-op,89 Liberty St,Tustin,CA,92782,669000,3,3.5,TF - Tustin Field,1583,,2005,209,423,239,Active,,,http://www.redfin.com/CA/Tustin/89-Liberty-St-92782/home/7217178,CRMLS,PW19255632,N,Y,33.7052542,-117.802825
MLS Listing,,Single Family Residential,217 Downs Rd,Tustin,CA,92782,1599000,6,5.5,71 - Tustin,4172,5411,2015,232,383,345,Active,,,http://www.redfin.com/CA/Tustin/217-Downs-Rd-92782/home/103690703,CRMLS,PW19240414,N,Y,33.6995691,-117.8155271
New Construction Plan,,Townhouse,Residence F1,Irvine,CA,92614,949999,4,3.5,MDL,2206,,,,431,,Active,,,http://www.redfin.com/CA/Irvine/MDL/Residence-F1/home/170568817,NewHomeSource.com,Plan-121705936,N,Y,33.6879232,-117.8525721
New Construction Plan,,Townhouse,Plan 1 Reverse,Irvine,CA,92614,894256,3,2.5,LUX,1587,,,,563,,Active,,,http://www.redfin.com/CA/Irvine/LUX/Plan-1-Reverse/home/169951304,NewHomeSource.com,Plan-121536170,N,Y,33.6859845,-117.8502828
New Construction Plan,,Townhouse,Residence  E1,Irvine,CA,92614,809880,3,3.5,MDL,1991,,,,407,,Active,,,http://www.redfin.com/CA/Irvine/MDL/Residence-E1/home/169098139,NewHomeSource.com,Plan-121705933,N,Y,33.6879232,-117.8525721
New Construction Plan,,Multi-Family (2-4 Unit),Residence Five,Irvine,CA,92614,882380,4,3.5,Paseo Del Mar,1848,,,,477,,Active,,,http://www.redfin.com/CA/Irvine/Paseo-Del-Mar/Residence-Five/home/169130522,NewHomeSource.com,Plan-121699205,N,Y,33.6930456,-117.839319
