SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,79 Coleridge,Irvine,CA,92620,988000,3,2.5,STG - Stonegate,1859,,2012,3,531,120,Active,,,http://www.redfin.com/CA/Irvine/79-Coleridge-92620/home/51684021,CRMLS,OC20103322,N,Y,33.7042363,-117.7359232
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #181,Irvine,CA,92620,460000,3,2.0,NW - Northwood,1856,,1979,23,248,229,Active,,,http://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-181/home/5977118,CRMLS,OC20084146,N,Y,33.7084722,-117.7558223
MLS Listing,,Condo/Co-op,39 Roycroft,Irvine,CA,92620,1059000,4,4.0,WD - Woodbury,2675,,2010,81,396,375,Active,,,http://www.redfin.com/CA/Irvine/39-Roycroft-92620/home/40102448,CRMLS,OC20054628,N,Y,33.6931676,-117.748359
MLS Listing,,Single Family Residential,1 Tamizar,Irvine,CA,92620,1179000,4,3.0,NW - Northwood,2794,5880,1979,1,422,200,Active,,,http://www.redfin.com/CA/Irvine/1-Tamizar-92620/home/4788038,CRMLS,WS20103906,N,Y,33.7210653,-117.7517456
MLS Listing,,Condo/Co-op,239 Cultivate,Irvine,CA,92618,875000,3,2.5,GP - Great Park,1963,3000,2017,1,446,398,Active,,,http://www.redfin.com/CA/Irvine/239-Cultivate-92618/home/171968603,CRMLS,OC20105042,N,Y,33.6910484,-117.7341531
MLS Listing,,Single Family Residential,129 Sculpture,Irvine,CA,92618,1495000,4,3.25,GP - Great Park,2820,4000,2019,1,530,215,Active,,,http://www.redfin.com/CA/Irvine/129-Sculpture-92618/home/171968507,CRMLS,OC20105639,N,Y,33.679849,-117.718164
MLS Listing,,Single Family Residential,,Irvine,CA,92620,1749000,5,3.5,NW - Northwood,3650,6000,2000,1,479,170,Active,,,http://www.redfin.com/CA/Irvine/Undisclosed-address-92620/home/5770204,CRMLS,OC20104129,N,Y,33.7214682,-117.7434535
MLS Listing,,Single Family Residential,52 Eider Run,Irvine,CA,92618,2680000,5,5.5,GP - Great Park,4427,5490,2018,1,605,295,Active,,,http://www.redfin.com/CA/Irvine/52-Eider-Run-92618/home/171967114,CRMLS,CV20104599,N,Y,33.683101,-117.708135
MLS Listing,,Single Family Residential,71 Einstein Way,Irvine,CA,92618,1799000,4,4.5,699 - Not Defined,3796,5127,2019,1,474,298,Active,,,http://www.redfin.com/CA/Irvine/71-Einstein-Way-92618/home/167386905,CRMLS,WS20099922,N,Y,33.680637,-117.706625
MLS Listing,,Single Family Residential,83 Monticello,Irvine,CA,92620,1188000,4,2.5,NW - Northwood,2495,5400,1979,1,476,,Active,,,http://www.redfin.com/CA/Irvine/83-Monticello-92620/home/4779166,CRMLS,OC20103337,N,Y,33.7104194,-117.7643891
MLS Listing,,Single Family Residential,111 Baja,Irvine,CA,92620,1298000,4,3.0,EASTW - Eastwood,2213,3514,2017,1,587,135,Active,,,http://www.redfin.com/CA/Irvine/111-Baja-92602/home/112724032,CRMLS,PW20104655,N,Y,33.718027,-117.747527
MLS Listing,,Single Family Residential,139 Interval,Irvine,CA,92618,1290000,4,3.5,GP - Great Park,2746,5091,2016,1,470,215,Active,,,http://www.redfin.com/CA/Irvine/139-Interval-92618/home/144771663,CRMLS,OC20101936,N,Y,33.6831889,-117.7401184
MLS Listing,,Single Family Residential,114 Catalonia,Irvine,CA,92618,1348000,4,3.5,PS - Portola Springs,3218,3746,2013,1,419,139,Active,,,http://www.redfin.com/CA/Irvine/114-Catalonia-92618/home/58551542,CRMLS,TR20105002,N,Y,33.7020757,-117.7139472
MLS Listing,,Single Family Residential,71 Hazelton,Irvine,CA,92620,1549999,4,4.0,STG - Stonegate,3294,4400,2015,1,471,120,Active,,,http://www.redfin.com/CA/Irvine/71-Hazelton-92620/home/58552427,CRMLS,OC20102034,N,Y,33.7101857,-117.739147
MLS Listing,,Single Family Residential,53 Haviland,Irvine,CA,92620,1488880,4,4.0,STG - Stonegate,2894,4371,2015,1,514,120,Active,,,http://www.redfin.com/CA/Irvine/53-Haviland-92620/home/58556973,CRMLS,OC20104211,N,Y,33.7122209,-117.7409759
MLS Listing,,Condo/Co-op,198 Guinevere,Irvine,CA,92620,714900,2,2.5,WD - Woodbury,1364,,2005,1,524,322,Active,,,http://www.redfin.com/CA/Irvine/198-Guinevere-92620/home/22747043,CRMLS,EV20103856,N,Y,33.7004637,-117.7486828
MLS Listing,,Single Family Residential,137 Smallwheel,Irvine,CA,92618,1499000,4,3.0,GP - Great Park,2175,5432,2017,1,689,215,Active,,,http://www.redfin.com/CA/Irvine/137-Smallwheel-92618/home/112719019,CRMLS,TR20104138,N,Y,33.6902883,-117.7321372
MLS Listing,,Single Family Residential,107 Tantara #47,Irvine,CA,92602,1527411,4,3.0,OH - Orchard Hills,2721,3750,2019,2,561,299,Active,,,http://www.redfin.com/CA/Irvine/107-Tantara-92620/unit-47/home/163838531,CRMLS,NP20102945,N,Y,33.732809,-117.738169
MLS Listing,,Condo/Co-op,134 Neptune,Irvine,CA,92618,695000,3,3.0,PS - Portola Springs,2038,,2015,2,341,310,Active,,,http://www.redfin.com/CA/Irvine/134-Neptune-92618/home/112728741,CRMLS,OC20103959,N,Y,33.698624,-117.732177
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #374,Irvine,CA,92620,440000,2,2.0,NW - Northwood,1760,,1978,2,250,229,Active,,,http://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-374/home/5977423,CRMLS,OC20103903,N,Y,33.7084722,-117.7558223
MLS Listing,,Single Family Residential,201 Parkdale,Irvine,CA,92620,1325000,4,2.75,STG - Stonegate,2526,3773,2013,2,525,120,Active,,,http://www.redfin.com/CA/Irvine/201-Parkdale-92620/home/51682269,CRMLS,OC20103035,N,Y,33.7081664,-117.7419875
MLS Listing,,Single Family Residential,200 Shelbourne,Irvine,CA,92620,1288000,4,3.0,STG - Stonegate,2613,4092,2013,3,493,120,Active,,,http://www.redfin.com/CA/Irvine/200-Shelbourne-92620/home/51682236,CRMLS,OC20103351,N,Y,33.7064991,-117.7422165
MLS Listing,,Single Family Residential,106 Locanda #42,Irvine,CA,92602,1465850,4,3.0,OH - Orchard Hills,2721,3736,2019,4,539,299,Active,,,http://www.redfin.com/CA/Irvine/106-Locanda-92620/unit-42/home/171940665,CRMLS,NP20102936,N,Y,33.72999,-117.743879
MLS Listing,,Single Family Residential,105 Tantara #48,Irvine,CA,92602,1585122,4,3.0,OH - Orchard Hills,2853,3750,2019,4,556,299,Active,,,http://www.redfin.com/CA/Irvine/105-Tantara-92620/unit-48/home/169099785,CRMLS,NP20102925,N,Y,33.729876,-117.744131
MLS Listing,,Single Family Residential,110 Locanda #44,Irvine,CA,92602,1516107,4,3.0,OH - Orchard Hills,2853,3750,2019,4,531,299,Active,,,http://www.redfin.com/CA/Irvine/110-Locanda-92620/unit-44/home/171940359,CRMLS,NP20102915,N,Y,33.730155,-117.744182
MLS Listing,,Condo/Co-op,105 Tritone #72,Irvine,CA,92602,1137457,3,2.5,OH - Orchard Hills,2087,3271,2020,4,545,299,Active,,,http://www.redfin.com/CA/Irvine/105-Tritone-92602/unit-72/home/171939882,CRMLS,NP20102838,N,Y,33.734437,-117.74305
MLS Listing,,Condo/Co-op,106 Tritone #66,Irvine,CA,92602,1152660,3,2.5,OH - Orchard Hills,2087,3189,2020,4,552,299,Active,,,http://www.redfin.com/CA/Irvine/106-Tritone-92602/unit-66/home/171939812,CRMLS,NP20102825,N,Y,33.7339673,-117.7430513
MLS Listing,,Single Family Residential,182 Fieldwood,Irvine,CA,92618,1599000,5,5.5,GP - Great Park,4379,5940,2013,4,365,214,Active,,,http://www.redfin.com/CA/Irvine/182-Fieldwood-92618/home/51684899,CRMLS,OC20102646,N,Y,33.6957434,-117.7268453
MLS Listing,,Single Family Residential,68 Fanlight,Irvine,CA,92620,1639800,5,5.5,WD - Woodbury,3650,5000,2006,4,449,125,Active,,,http://www.redfin.com/CA/Irvine/68-Fanlight-92620/home/5959091,CRMLS,OC20102608,N,Y,33.693253,-117.7522953
MLS Listing,,Townhouse,600 Timberwood,Irvine,CA,92620,529000,1,1.0,NW - Northwood,1025,2000,2000,4,516,250,Active,,,http://www.redfin.com/CA/Irvine/600-Timberwood-92620/home/5842309,CRMLS,OC20095531,N,Y,33.729178,-117.754031
MLS Listing,,Single Family Residential,5 Clay,Irvine,CA,92620,1188000,4,3.0,NW - Northwood,2524,5000,1978,5,471,,Active,,,http://www.redfin.com/CA/Irvine/5-Clay-92620/home/4779394,CRMLS,OC20102347,N,Y,33.7065895,-117.7675499
MLS Listing,,Condo/Co-op,231 Mayfair #80,Irvine,CA,92620,749900,2,2.5,STG - Stonegate,1538,,2012,5,488,390,Active,,,http://www.redfin.com/CA/Irvine/231-Mayfair-92620/unit-80/home/51681309,CRMLS,CV20043217,N,Y,33.7060793,-117.7436841
MLS Listing,,Single Family Residential,56 Sconset Ln,Irvine,CA,92620,900000,4,3.0,NW - Northwood,2275,5192,1998,5,396,99,Active,,,http://www.redfin.com/CA/Irvine/56-Sconset-Ln-92620/home/4791709,CRMLS,OC20100737,N,Y,33.7292607,-117.7561496
MLS Listing,,Condo/Co-op,118 Borrego,Irvine,CA,92618,619800,2,2.0,PS - Portola Springs,1371,,2013,5,452,353,Active,,,http://www.redfin.com/CA/Irvine/118-Borrego-92618/home/58555794,CRMLS,WS20101692,N,Y,33.6981987,-117.7155561
MLS Listing,,Single Family Residential,109 Yuba,Irvine,CA,92620,1398888,4,4.0,EASTW - Eastwood,2502,3594,2017,5,559,125,Active,,,http://www.redfin.com/CA/Irvine/109-Yuba-92602/home/112723996,CRMLS,CV20096205,N,Y,33.718563,-117.748016
MLS Listing,,Condo/Co-op,15 Ericson Aisle,Irvine,CA,92620,679000,3,2.0,NW - Northwood,1679,,1988,5,404,188,Active,,,http://www.redfin.com/CA/Irvine/15-Ericson-Aisle-92620/home/5547273,CRMLS,OC20101648,N,Y,33.6984881,-117.767674
MLS Listing,,Condo/Co-op,60 Cherry Tree,Irvine,CA,92620,1049800,3,2.5,CV - Cypress Village,1948,,2014,6,539,135,Active,,,http://www.redfin.com/CA/Irvine/60-Cherry-Tree-92620/home/58556639,CRMLS,OC20101207,N,Y,33.6896489,-117.7570138
MLS Listing,,Single Family Residential,23 Teak Brg,Irvine,CA,92620,1158800,4,3.0,NW - Northwood,2419,3833,2006,6,479,145,Active,,,http://www.redfin.com/CA/Irvine/23-Teak-Brg-92620/home/5931645,CRMLS,RS20099676,N,Y,33.7006725,-117.7629357
MLS Listing,,Condo/Co-op,171 Groveland,Irvine,CA,92620,1140000,4,3.5,WD - Woodbury,2429,,2005,6,469,125,Active,,,http://www.redfin.com/CA/Irvine/171-Groveland-92620/home/7220034,CRMLS,TR20101054,N,Y,33.6987435,-117.7487678
MLS Listing,,Condo/Co-op,34 Long Fellow,Irvine,CA,92620,1140000,4,3.5,WD - Woodbury,2429,,2006,6,469,125,Active,,,http://www.redfin.com/CA/Irvine/34-Long-Fellow-92620/home/12253213,CRMLS,TR20101002,N,Y,33.6934384,-117.7490427
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #393,Irvine,CA,92620,299999,2,2.0,NW - Northwood,1740,,1978,7,172,229,Active,,,http://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-393/home/5977456,CRMLS,OC20100393,N,Y,33.708574,-117.7552113
MLS Listing,,Single Family Residential,57 Sconset Ln,Irvine,CA,92620,1139000,3,2.5,NW - Northwood,2275,3180,1998,7,501,144,Active,,,http://www.redfin.com/CA/Irvine/57-Sconset-Ln-92620/home/4791434,CRMLS,PW20095238,N,Y,33.72933,-117.756514
MLS Listing,,Condo/Co-op,103 Briarberry,Irvine,CA,92618,725000,3,3.5,CV - Cypress Village,1596,,2016,8,454,345,Active,,,http://www.redfin.com/CA/Irvine/103-Briarberry-92618/home/167403891,CRMLS,PW20099705,N,Y,33.6799507,-117.7449215
MLS Listing,,Single Family Residential,107 Thatch,Irvine,CA,92618,1425000,4,4.5,GP - Great Park,3260,5375,2017,8,437,215,Active,,,http://www.redfin.com/CA/Irvine/107-Thatch-92618/home/109744087,CRMLS,OC20098798,N,Y,33.6922748,-117.7300076
MLS Listing,,Mobile/Manufactured Home,5200 Irvine Blvd #267,Irvine,CA,92620,440000,2,2.0,NW - Northwood,,,1978,9,,229,Active,,,http://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-267/home/5977246,CRMLS,OC20099249,N,Y,33.7084722,-117.7558223
MLS Listing,,Single Family Residential,32 Canyonwood,Irvine,CA,92620,2790000,6,5.5,NW - Northwood,5100,10200,1995,9,547,165,Active,,,http://www.redfin.com/CA/Irvine/32-Canyonwood-92620/home/4788888,CRMLS,TR20099148,N,Y,33.7230252,-117.7640685
MLS Listing,,Condo/Co-op,200 Cedarwood,Irvine,CA,92620,1200000,4,4.0,STG - Stonegate,2181,3500,2013,10,550,120,Active,,,http://www.redfin.com/CA/Irvine/200-Cedarwood-92620/home/58555364,CRMLS,OC20098978,N,Y,33.7042513,-117.7324641
MLS Listing,,Single Family Residential,29 Cassidy,Irvine,CA,92620,1549000,5,4.0,WD - Woodbury,3294,4050,2010,10,470,125,Active,,,http://www.redfin.com/CA/Irvine/29-Cassidy-92620/home/28931872,CRMLS,PW20098915,N,Y,33.7001554,-117.755856
MLS Listing,,Townhouse,242 Harringay,Irvine,CA,92618,859000,3,2.5,GP - Great Park,2036,,2018,10,422,408,Active,,,http://www.redfin.com/CA/Irvine/242-Harringay-92618/home/169481689,CRMLS,OC20098656,N,Y,33.6868986,-117.7403158
MLS Listing,,Townhouse,57 Hanging Gdn,Irvine,CA,92620,1075000,3,2.5,CV - Cypress Village,2016,2479,2014,11,533,135,Active,,,http://www.redfin.com/CA/Irvine/57-Hanging-Gdn-92618/home/112719519,CRMLS,CV20097625,N,Y,33.6856608,-117.7524371
MLS Listing,,Single Family Residential,25 Calistoga,Irvine,CA,92602,1288000,4,3.5,NK - Northpark,2819,3979,1999,11,457,189,Active,,,http://www.redfin.com/CA/Irvine/25-Calistoga-92602/home/5772217,CRMLS,OC20097736,N,Y,33.7294733,-117.7652137
MLS Listing,,Townhouse,124 Lakepines,Irvine,CA,92620,510000,2,1.5,NW - Northwood,1204,828,1977,11,424,395,Active,,,http://www.redfin.com/CA/Irvine/124-Lakepines-92620/home/4787914,CRMLS,PW20097764,N,Y,33.715542,-117.757709
MLS Listing,,Single Family Residential,7 Montia,Irvine,CA,92620,2398000,5,4.5,NW - Northwood,4196,8619,1999,12,571,195,Active,,,http://www.redfin.com/CA/Irvine/7-Montia-92620/home/4794466,CRMLS,OC20097593,N,Y,33.72279,-117.749455
MLS Listing,,Condo/Co-op,55 Diamond,Irvine,CA,92620,1088000,4,3.0,STG - Stonegate,2117,2000,2011,12,514,120,Active,,,http://www.redfin.com/CA/Irvine/55-Diamond-92620/home/45382962,CRMLS,OC20089546,N,Y,33.7033295,-117.7350236
MLS Listing,,Condo/Co-op,154 Hemisphere,Irvine,CA,92618,1227662,4,4.0,PS - Portola Springs,2408,3039,2020,13,510,268,Active,,,http://www.redfin.com/CA/Irvine/154-Hemisphere-92618/home/171816507,CRMLS,EV20096892,N,Y,33.6909373,-117.7080627
MLS Listing,,Condo/Co-op,122 Yellow Pne,Irvine,CA,92618,1055000,5,3.0,PS - Portola Springs,2413,,2014,13,437,210,Active,,,http://www.redfin.com/CA/Irvine/122-Yellow-Pne-92618/home/112721859,CRMLS,OC20096534,N,Y,33.6983714,-117.7136098
MLS Listing,,Single Family Residential,31 Sanctuary,Irvine,CA,92620,1449000,5,4.5,WD - Woodbury,3301,5000,2006,14,439,125,Active,,,http://www.redfin.com/CA/Irvine/31-Sanctuary-92620/home/5959278,CRMLS,PW20091556,N,Y,33.694023,-117.7569222
MLS Listing,,Single Family Residential,51 Outlaw,Irvine,CA,92602,1250000,4,4.0,OH - Orchard Hills,2435,,2015,14,513,196,Active,,,http://www.redfin.com/CA/Irvine/51-Outlaw-92602/home/112729355,CRMLS,OC20094457,N,Y,33.7344686,-117.7577125
MLS Listing,,Condo/Co-op,24 Silverado,Irvine,CA,92618,945000,4,3.0,PS - Portola Springs,2398,3500,2013,14,394,238,Active,,,http://www.redfin.com/CA/Irvine/24-Silverado-92618/home/171798976,CRMLS,OC20095909,N,Y,33.6947154,-117.7181186
MLS Listing,,Condo/Co-op,142 Compass,Irvine,CA,92618,899800,5,3.0,GP - Great Park,2434,3000,2014,14,370,215,Active,,,http://www.redfin.com/CA/Irvine/142-Compass-92618/home/112721381,CRMLS,OC20095234,N,Y,33.6990386,-117.7262369
MLS Listing,,Condo/Co-op,218 Novel,Irvine,CA,92618,657990,2,2.5,GP - Great Park,1488,,2020,14,442,469,Active,,,http://www.redfin.com/CA/Irvine/218-Novel-92618/home/171797466,CRMLS,OC20095574,N,Y,33.6914575,-117.7377432
MLS Listing,,Single Family Residential,37 Bull Run,Irvine,CA,92620,1248000,5,3.75,NW - Northwood,3065,7200,1979,14,407,,Active,,,http://www.redfin.com/CA/Irvine/37-Bull-Run-92620/home/4781119,CRMLS,OC20070579,N,Y,33.715927,-117.7692465
MLS Listing,,Single Family Residential,131 Carmine,Irvine,CA,92618,1179900,4,3.0,GP - Great Park,2450,3150,2017,14,482,215,Active,,,http://www.redfin.com/CA/Irvine/131-Carmine-92618/home/167413742,CRMLS,OC20035740,N,Y,33.6817858,-117.7390573
MLS Listing,,Single Family Residential,27 Paperbark,Irvine,CA,92620,1398000,4,4.5,WD - Woodbury,3301,4725,2009,14,424,125,Active,,,http://www.redfin.com/CA/Irvine/27-Paperbark-92620/home/5959451,CRMLS,OC20094485,N,Y,33.6919395,-117.7542194
MLS Listing,,Condo/Co-op,58 Renewal,Irvine,CA,92618,629000,2,2.5,PS - Portola Springs,1798,,2017,14,350,330,Active,,,http://www.redfin.com/CA/Irvine/58-Renewal-92618/home/167402915,CRMLS,WS20094010,N,Y,33.69917,-117.731293
MLS Listing,,Condo/Co-op,99 Lakepines Unit 1A,Irvine,CA,92620,320000,1,1.0,NW - Northwood,681,,1978,15,470,405,Active,,,http://www.redfin.com/CA/Irvine/99-Lakepines-92620/unit-1A/home/5488215,CRMLS,OC20094987,N,Y,33.71557,-117.758191
MLS Listing,,Condo/Co-op,143 Pathway,Irvine,CA,92618,599900,2,2.5,PS - Portola Springs,1359,,2007,15,441,436,Active,,,http://www.redfin.com/CA/Irvine/143-Pathway-92618/home/17466557,CRMLS,OC20094480,N,Y,33.6936374,-117.7137559
MLS Listing,,Condo/Co-op,104 Borrego,Irvine,CA,92618,750000,3,3.0,PS - Portola Springs,1631,,2013,15,460,353,Active,,,http://www.redfin.com/CA/Irvine/104-Borrego-92618/home/58555904,CRMLS,PW20093904,N,Y,33.6981994,-117.715551
MLS Listing,,Single Family Residential,120 interstellar,Irvine,CA,92618,2680000,5,5.5,GP - Great Park,5200,7200,2019,16,515,300,Active,,,http://www.redfin.com/CA/Irvine/120-Interstellar-92618/home/171769481,CRMLS,OC20094150,N,Y,33.681949,-117.704742
MLS Listing,,Single Family Residential,65 Ashcrest,Irvine,CA,92620,1399000,6,4.5,NW - Northwood,3000,4750,1998,16,466,205,Active,,,http://www.redfin.com/CA/Irvine/65-Ashcrest-92620/home/4789175,CRMLS,OC20093973,N,Y,33.7255659,-117.7609077
MLS Listing,,Townhouse,80 Desert,Irvine,CA,92620,810000,3,3.0,CV - Cypress Village,1611,217800,2016,17,503,334,Active,,,http://www.redfin.com/CA/Irvine/80-Desert-Pne-92620/home/143915248,CRMLS,OC20093949,N,Y,33.6843156,-117.7525484
MLS Listing,,Townhouse,132 Cadence,Irvine,CA,92618,698000,2,2.5,GP - Great Park,1426,,2018,17,489,401,Active,,,http://www.redfin.com/CA/Irvine/132-Cadence-92618/home/171553190,CRMLS,OC20093976,N,Y,33.6850615,-117.7401614
MLS Listing,,Condo/Co-op,16 Iceberg Rose,Irvine,CA,92620,650000,2,1.5,WD - Woodbury,1030,,2005,17,631,232,Active,,,http://www.redfin.com/CA/Irvine/16-Iceberg-Rose-92620/home/12256292,CRMLS,OC20093765,N,Y,33.6990646,-117.7469655
MLS Listing,,Single Family Residential,8 Mahogany Dr,Irvine,CA,92620,1650000,4,4.5,NW - Northwood,3434,7540,1996,18,480,230,Active,,,http://www.redfin.com/CA/Irvine/8-Mahogany-Dr-92620/home/4788792,CRMLS,OC20090999,N,Y,33.7240234,-117.762282
MLS Listing,,Condo/Co-op,24 Lacebark,Irvine,CA,92618,949999,4,3.0,STE - Stonegate East,1956,,2011,18,486,304,Active,,,http://www.redfin.com/CA/Irvine/24-Lacebark-92618/home/39970904,CRMLS,PW20093390,N,Y,33.69948,-117.7364736
MLS Listing,,Single Family Residential,104 Slate Grey,Irvine,CA,92620,1699900,4,4.5,EASTW - Eastwood,3500,3960,2017,18,486,125,Active,,,http://www.redfin.com/CA/Irvine/104-Slate-Grey-92620/home/143911707,CRMLS,OC20093292,N,Y,33.71876,-117.7499589
MLS Listing,,Single Family Residential,102 Mongoose,Irvine,CA,92618,999888,4,2.75,GP - Great Park,2127,2600,2016,18,470,215,Active,,,http://www.redfin.com/CA/Irvine/102-Mongoose-92618/home/102905210,CRMLS,OC20092573,N,Y,33.6856406,-117.7350927
MLS Listing,,Condo/Co-op,169 Novel,Irvine,CA,92618,882990,4,3.0,GP - Great Park,1967,,2020,18,449,215,Active,,,http://www.redfin.com/CA/Irvine/169-Novel-92618/home/171722408,CRMLS,OC20093091,N,Y,33.6883775,-117.7395418
MLS Listing,,Condo/Co-op,366 Novel,Irvine,CA,92618,1034990,4,3.0,GP - Great Park,2287,,2019,18,453,215,Active,,,http://www.redfin.com/CA/Irvine/366-Novel-92618/home/171722116,CRMLS,OC20093078,N,Y,33.6929353,-117.7350121
MLS Listing,,Single Family Residential,203 Radial,Irvine,CA,92618,1750000,5,5.5,GP - Great Park,4065,6825,2016,20,431,215,Active,,,http://www.redfin.com/CA/Irvine/203-Radial-92618/home/107365925,CRMLS,OC20090263,N,Y,33.6863526,-117.7324121
MLS Listing,,Condo/Co-op,214 Mantle,Irvine,CA,92618,999999,4,2.5,WD - Woodbury,2315,,2010,20,432,144,Active,,,http://www.redfin.com/CA/Irvine/214-Mantle-92618/home/28931782,CRMLS,PW20086076,N,Y,33.6896555,-117.7435451
MLS Listing,,Townhouse,113 Okra,Irvine,CA,92618,836548,3,2.25,CV - Cypress Village,1659,,2020,21,504,362,Active,,,http://www.redfin.com/CA/Irvine/113-Okra-92618/home/171584575,CRMLS,OC20090214,N,Y,33.6826907,-117.7444938
MLS Listing,,Single Family Residential,3 Coldharbor,Irvine,CA,92620,859000,4,2.5,NW - Northwood,1708,3520,1985,21,503,76,Active,,,http://www.redfin.com/CA/Irvine/3-Coldharbor-92620/home/4783978,CRMLS,OC20082672,N,Y,33.7008882,-117.770619
MLS Listing,,Condo/Co-op,124 Prospect,Irvine,CA,92618,980000,4,3.0,GP - Great Park,2062,4600,2015,21,475,215,Active,,,http://www.redfin.com/CA/Irvine/124-Prospect-92618/home/112721099,CRMLS,OC20054519,N,Y,33.6985622,-117.7249439
MLS Listing,,Townhouse,105 Okra,Irvine,CA,92618,837290,3,2.25,CV - Cypress Village,1606,,2020,21,521,362,Active,,,http://www.redfin.com/CA/Irvine/105-Okra-92618/home/171582250,CRMLS,OC20089318,N,Y,33.6826907,-117.7444938
MLS Listing,,Condo/Co-op,165 Carmine,Irvine,CA,92618,824489,2,2.5,GP - Great Park,1624,1500,2017,22,508,216,Active,,,http://www.redfin.com/CA/Irvine/165-Carmine-92618/home/112724198,CRMLS,WS20089782,N,Y,33.6800337,-117.7377563
