SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,325 Placemark #92,Irvine,CA,92614,739500,2,3.5,699 - Not Defined,1674,,2020,1,442,315,Active,,,http://www.redfin.com/CA/Costa-Mesa/325-Placemark-92626/unit-92/home/171821800,CRMLS,OC20104270,N,Y,33.6834142,-117.9073244
MLS Listing,,Condo/Co-op,3720 S Bear St Unit E,Santa Ana,CA,92704,289900,2,2.0,69 - Santa Ana South of First,1284,,1984,90,226,552,Active,,,http://www.redfin.com/CA/Santa-Ana/3720-S-Bear-St-92704/unit-E/home/170950857,CRMLS,OC20041919,N,Y,33.6982584,-117.8924711
MLS Listing,,Single Family Residential,3217 Iowa St,Costa Mesa,CA,92626,899000,3,2.0,C1 - Mesa Verde,1556,6005,1960,1,578,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3217-Iowa-St-92626/home/3692657,CRMLS,OC20105364,N,Y,33.687968,-117.937739
MLS Listing,,Single Family Residential,3407 Fuchsia St,Costa Mesa,CA,92626,1048888,4,3.0,C3 - South Coast Metro,2696,6000,1984,1,389,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3407-Fuchsia-St-92626/home/4542942,CRMLS,OC20099517,N,Y,33.6932317,-117.8989478
MLS Listing,,Townhouse,2330 Vanguard Way Unit A104,Costa Mesa,CA,92626,659000,3,2.5,C4 - Central Costa Mesa,1563,,1985,1,422,422,Active,,,http://www.redfin.com/CA/Costa-Mesa/2330-Vanguard-Way-92626/unit-A104/home/5647173,CRMLS,OC20104708,N,Y,33.65949,-117.9042529
MLS Listing,,Single Family Residential,2419 Minuteman Way,Costa Mesa,CA,92626,529000,2,2.0,C4 - Central Costa Mesa,1244,1400,1967,1,425,304,Active,,,http://www.redfin.com/CA/Costa-Mesa/2419-Minuteman-Way-92626/home/4552950,CRMLS,OC20083570,N,Y,33.6618273,-117.9057481
MLS Listing,,Condo/Co-op,2554 Elden Ave Unit A103,Costa Mesa,CA,92627,644500,2,2.5,C5 - East Costa Mesa,1317,,1978,1,489,365,Active,,,http://www.redfin.com/CA/Costa-Mesa/2554-Elden-Ave-92627/unit-A103/home/5503743,CRMLS,NP20104292,N,Y,33.6605844,-117.8961097
MLS Listing,,Single Family Residential,2091 Balmoral Pl,Costa Mesa,CA,92627,1750000,4,3.0,C2 - Southwest Costa Mesa,3000,6720,2018,2,583,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2091-Balmoral-Pl-92627/home/4562527,CRMLS,LG20104040,N,Y,33.6501231,-117.9468904
MLS Listing,,Townhouse,2233 Fairview Rd Unit L,Costa Mesa,CA,92627,550000,3,2.5,C2 - Southwest Costa Mesa,1115,1800,1990,2,493,328,Active,,,http://www.redfin.com/CA/Costa-Mesa/2233-Fairview-Rd-92627/unit-L/home/12253591,CRMLS,OC20103947,N,Y,33.6556298,-117.9082562
MLS Listing,,Single Family Residential,499 Pierpont Dr,Costa Mesa,CA,92626,988000,5,3.0,C3 - South Coast Metro,2649,8000,1968,3,373,,Active,,,http://www.redfin.com/CA/Costa-Mesa/499-Pierpont-Dr-92626/home/4547050,CRMLS,TR20103732,N,Y,33.6847868,-117.8764023
MLS Listing,,Single Family Residential,520 Santa Ana Ave,Newport Beach,CA,92663,5000000,8,7.0,N6 - Newport Heights,6000,5875,1991,3,833,,Active,,,http://www.redfin.com/CA/Newport-Beach/520-Santa-Ana-Ave-92663/home/3241694,CRMLS,OC20103573,N,Y,33.6265255,-117.9213531
MLS Listing,,Condo/Co-op,2137 Celeste Way,Costa Mesa,CA,92627,865000,3,3.0,699 - Not Defined,1850,2000,2016,4,468,127,Active,,,http://www.redfin.com/CA/Costa-Mesa/2137-Celeste-Way-92627/home/171941422,CRMLS,OC20102245,N,Y,33.6519602,-117.9222651
MLS Listing,,Single Family Residential,456 Abbie Way,Costa Mesa,CA,92627,2975000,6,4.75,C5 - East Costa Mesa,4030,11000,2015,4,738,,Active,,,http://www.redfin.com/CA/Costa-Mesa/456-Abbie-Way-92627/home/3558660,CRMLS,LG20101848,N,Y,33.6316101,-117.9081254
MLS Listing,,Single Family Residential,2033 Swan Dr,Costa Mesa,CA,92626,900000,4,3.0,C1 - Mesa Verde,2350,8125,1966,4,383,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2033-Swan-Dr-92626/home/3700561,CRMLS,PW20102609,N,Y,33.6687619,-117.9413073
MLS Listing,,Single Family Residential,2210 Canyon Dr Unit C2,Costa Mesa,CA,92627,634900,2,2.5,C2 - Southwest Costa Mesa,1164,1334,1989,5,545,240,Active,,,http://www.redfin.com/CA/Costa-Mesa/2210-Canyon-Dr-92627/unit-C2/home/4556550,CRMLS,OC20101832,N,Y,33.654413,-117.9420118
MLS Listing,,Single Family Residential,2620 Riverside Dr,Costa Mesa,CA,92627,1499000,3,2.0,C5 - East Costa Mesa,1575,7200,1950,5,952,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2620-Riverside-Dr-92627/home/4631916,CRMLS,NP20101324,N,Y,33.6585446,-117.8871322
MLS Listing,,Single Family Residential,2639 Orange Ave,Costa Mesa,CA,92627,1295000,4,4.0,C5 - East Costa Mesa,2563,3725,1999,5,505,180,Active,,,http://www.redfin.com/CA/Costa-Mesa/2639-Orange-Ave-92627/home/5765441,CRMLS,OC20101717,N,Y,33.662156,-117.892873
MLS Listing,,Single Family Residential,969 Dahlia Ave,Costa Mesa,CA,92626,799000,4,2.0,C3 - South Coast Metro,1982,6150,1973,5,403,,Active,,,http://www.redfin.com/CA/Costa-Mesa/969-Dahlia-Ave-92626/home/4536474,CRMLS,OC20097271,N,Y,33.6906898,-117.8969108
MLS Listing,,Condo/Co-op,3055 Paragon,Costa Mesa,CA,92626,917000,3,2.5,C3 - South Coast Metro,1847,2092,2015,6,496,206,Active,,,http://www.redfin.com/CA/Costa-Mesa/3055-Paragon-92626/home/112729480,CRMLS,NP20101468,N,Y,33.6817953,-117.8892694
MLS Listing,,Condo/Co-op,784 Leeward Way,Costa Mesa,CA,92627,925000,2,3.0,C2 - Southwest Costa Mesa,2042,,2017,6,453,240,Active,,,http://www.redfin.com/CA/Costa-Mesa/784-Leeward-Way-92627/home/171920185,CRMLS,PW20100952,N,Y,33.635,-117.930428
MLS Listing,,Single Family Residential,2219 Saybrook Ln,Costa Mesa,CA,92627,669900,3,2.5,C4 - Central Costa Mesa,1436,1677,1980,6,467,395,Active,,,http://www.redfin.com/CA/Costa-Mesa/2219-Saybrook-Ln-92627/home/4550293,CRMLS,NP20100002,N,Y,33.6549547,-117.908634
MLS Listing,,Single Family Residential,1856 Bonaire Way,Newport Beach,CA,92660,2229000,4,2.5,N7 - West Bay - Santa Ana Heights,2264,10406,1961,6,985,,Active,,,http://www.redfin.com/CA/Newport-Beach/1856-Bonaire-Way-92660/unit-Y/home/4594512,CRMLS,NP20100974,N,Y,33.6422579,-117.8988334
MLS Listing,,Single Family Residential,2339 College Dr,Costa Mesa,CA,92626,939900,3,3.0,C4 - Central Costa Mesa,1352,7200,1956,6,695,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2339-College-Dr-92626/home/3712720,CRMLS,RS20088838,N,Y,33.659303,-117.9156
MLS Listing,,Single Family Residential,431 W Bay St Unit L,Costa Mesa,CA,92627,680000,3,2.5,C4 - Central Costa Mesa,1533,3049,2000,7,444,93,Active,,,http://www.redfin.com/CA/Costa-Mesa/431-W-Bay-St-92627/unit-L/home/5854896,CRMLS,OC20099098,N,Y,33.6478968,-117.9174627
MLS Listing,,Mobile/Manufactured Home,327 W Wilson St #57,Costa Mesa,CA,92627,80000,2,1.0,C2 - Southwest Costa Mesa,,,1986,8,,,Active,,,http://www.redfin.com/CA/Costa-Mesa/327-W-Wilson-St-92627/unit-57/home/5139028,CRMLS,PW20099708,N,Y,33.6553248,-117.9131504
MLS Listing,,Single Family Residential,2256 Colgate Dr,Costa Mesa,CA,92626,860000,3,2.0,C4 - Central Costa Mesa,1300,6092,1960,8,662,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2256-Colgate-Dr-92626/home/4551200,CRMLS,OC20099577,N,Y,33.6565978,-117.9111921
MLS Listing,,Condo/Co-op,1213 Las Arenas Way #7,Costa Mesa,CA,92627,649000,2,2.5,C2 - Southwest Costa Mesa,1380,,1978,9,470,500,Active,,,http://www.redfin.com/CA/Costa-Mesa/1213-Las-Arenas-Way-92627/unit-7/home/5518673,CRMLS,OC20092820,N,Y,33.6534113,-117.9477572
MLS Listing,,Single Family Residential,816 Saint Clair St,Costa Mesa,CA,92626,895000,4,2.0,C4 - Central Costa Mesa,2228,7280,1963,10,402,,Active,,,http://www.redfin.com/CA/Costa-Mesa/816-St-Clair-St-92626/home/3714019,CRMLS,PW20099084,N,Y,33.6775634,-117.891143
MLS Listing,,Single Family Residential,2890 Club House Rd,Costa Mesa,CA,92626,1649000,4,3.0,C1 - Mesa Verde,2907,8000,1962,10,567,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2890-Clubhouse-Rd-92626/home/3697788,CRMLS,OC20098680,N,Y,33.6760243,-117.934168
MLS Listing,,Single Family Residential,1617 Somerton Dr,Costa Mesa,CA,92627,1449000,3,3.0,C2 - Southwest Costa Mesa,1842,1199,2018,10,787,189,Active,,,http://www.redfin.com/CA/Costa-Mesa/1617-Somerton-Dr-92627/home/112723620,CRMLS,OC20098738,N,Y,33.633094,-117.93969
MLS Listing,,Single Family Residential,2615 Redlands Dr,Costa Mesa,CA,92627,1595000,5,3.0,C5 - East Costa Mesa,2608,8645,1960,11,612,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2615-Redlands-Dr-92627/home/4631743,CRMLS,PW20098003,N,Y,33.658512,-117.8883506
MLS Listing,,Single Family Residential,195 Tulip Ln,Costa Mesa,CA,92627,999000,3,2.0,C5 - East Costa Mesa,1306,5488,1959,11,765,,Active,,,http://www.redfin.com/CA/Costa-Mesa/195-Tulip-Ln-92627/home/4597950,CRMLS,LG20098053,N,Y,33.6484442,-117.9061572
MLS Listing,,Single Family Residential,1983 Rosemary Pl,Costa Mesa,CA,92627,2295000,4,2.0,C5 - East Costa Mesa,2013,8348,1954,12,1140,,Active,,,http://www.redfin.com/CA/Costa-Mesa/1983-Rosemary-Pl-92627/home/4595512,CRMLS,NP20096303,N,Y,33.6439854,-117.9118787
MLS Listing,,Condo/Co-op,1658 Topanga,Costa Mesa,CA,92627,969998,3,4.0,C2 - Southwest Costa Mesa,2104,,2018,12,461,268,Active,,,http://www.redfin.com/CA/Costa-Mesa/1658-Topanga-92627/home/169483333,CRMLS,NP20096985,N,Y,33.6354301,-117.9255512
MLS Listing,,Single Family Residential,3125 Jefferson Ave,Costa Mesa,CA,92626,849000,5,2.75,C3 - South Coast Metro,2054,6200,1964,13,413,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3125-Jefferson-Ave-92626/home/3715821,CRMLS,OC20092200,N,Y,33.6857488,-117.8993369
MLS Listing,,Single Family Residential,2702 Starbird Dr,Costa Mesa,CA,92626,1375000,5,2.75,C1 - Mesa Verde,3005,5890,1975,13,458,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2702-Starbird-Dr-92626/home/4555029,CRMLS,OC20090313,N,Y,33.668937,-117.9275089
MLS Listing,,Condo/Co-op,401 Bernard St #215,Costa Mesa,CA,92627,699888,2,2.5,C4 - Central Costa Mesa,1755,,2008,14,399,375,Active,,,http://www.redfin.com/CA/Costa-Mesa/401-Bernard-St-92627/unit-215/home/21929947,CRISNet,SR20095772,N,Y,33.6449919,-117.9168157
MLS Listing,,Single Family Residential,171 Terraza Ct,Costa Mesa,CA,92627,929000,3,2.5,C5 - East Costa Mesa,1741,2644,1993,14,534,180,Active,,,http://www.redfin.com/CA/Costa-Mesa/171-Terraza-Ct-92627/home/4637757,CRMLS,PW20095503,N,Y,33.6572902,-117.8984672
MLS Listing,,Condo/Co-op,10 Ebb Tide Cir,Newport Beach,CA,92663,1108476,4,3.5,N6 - Newport Heights,1809,,2020,14,613,132,Active,,,http://www.redfin.com/CA/Newport-Beach/10-Ebb-Tide-Cir-92663/home/171797856,CRMLS,OC20095337,N,Y,33.6313578,-117.9313667
MLS Listing,,Condo/Co-op,1534 Greenwich Way,Costa Mesa,CA,92627,874900,2,3.5,C2 - Southwest Costa Mesa,1961,,2014,14,446,260,Active,,,http://www.redfin.com/CA/Costa-Mesa/1534-Greenwich-Way-92627/home/112729332,CRMLS,PW20095086,N,Y,33.6319757,-117.925488
MLS Listing,,Single Family Residential,43 Ebb Tide Cir,Newport Beach,CA,92663,1158000,4,3.5,N6 - Newport Heights,1863,1000,2017,14,622,129,Active,,,http://www.redfin.com/CA/Newport-Beach/43-Ebb-Tide-Cir-92663/home/171796821,CRMLS,OC20094309,N,Y,33.6310238,-117.9298828
MLS Listing,,Single Family Residential,3007 Country Club Dr,Costa Mesa,CA,92626,1899000,4,2.5,C1 - Mesa Verde,2407,10480,1965,14,789,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3007-Country-Club-Dr-92626/home/3694581,CRMLS,OC20095396,N,Y,33.6807543,-117.9315364
MLS Listing,,Single Family Residential,873 Governor St,Costa Mesa,CA,92627,855000,3,1.0,C2 - Southwest Costa Mesa,1034,7202,1954,15,827,,Active,,,http://www.redfin.com/CA/Costa-Mesa/873-Governor-St-92627/home/4566112,CRMLS,OC20095151,N,Y,33.6529468,-117.9356782
MLS Listing,,Single Family Residential,2139 Union Ave,Costa Mesa,CA,92627,1095000,4,3.0,C2 - Southwest Costa Mesa,1886,7339,1954,15,581,,Active,,,http://www.redfin.com/CA/Costa-Mesa/2139-Union-Ave-92627/home/4566183,CRMLS,NP20093385,N,Y,33.6520148,-117.9396941
MLS Listing,,Condo/Co-op,3046 Kittendale Bay #17,Costa Mesa,CA,92626,450000,1,1.0,C3 - South Coast Metro,864,,1983,15,521,435,Active,,,http://www.redfin.com/CA/Costa-Mesa/3046-Kittendale-Bay-92626/unit-17/home/5582956,CRMLS,PW20091269,N,Y,33.6817913,-117.888126
MLS Listing,,Single Family Residential,1968 Novus,Costa Mesa,CA,92627,899000,2,2.25,C2 - Southwest Costa Mesa,1627,1700,2018,15,553,106,Active,,,http://www.redfin.com/CA/Costa-Mesa/1968-Novus-Pl-92627/home/145207806,CRMLS,OC20094540,N,Y,33.646,-117.920076
MLS Listing,,Single Family Residential,3705 S Sea Clf,Santa Ana,CA,92704,699000,3,2.0,69 - Santa Ana South of First,1710,2350,1973,15,409,380,Active,,,http://www.redfin.com/CA/Santa-Ana/3705-S-Sea-Clf-92704/home/4538025,CRISNet,SR20092124,N,Y,33.697344,-117.8943932
MLS Listing,,Multi-Family (2-4 Unit),3098 Mace Ave,Costa Mesa,CA,92626,1850000,9,8.0,C1 - Mesa Verde,5215,8760,1969,16,355,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3098-Mace-Ave-92626/home/3700815,CRMLS,OC20094279,N,Y,33.682627,-117.9209183
MLS Listing,,Single Family Residential,1163 Paularino Ave,Costa Mesa,CA,92626,799000,3,1.75,C3 - South Coast Metro,1265,6400,1962,16,632,,Active,,,http://www.redfin.com/CA/Costa-Mesa/1163-Paularino-Ave-92626/home/3707330,CRMLS,OC20094094,N,Y,33.6821964,-117.9062744
MLS Listing,,Multi-Family (2-4 Unit),3094 Mace Ave,Costa Mesa,CA,92626,1800000,9,8.0,C1 - Mesa Verde,4968,8760,1969,16,362,,Active,,,http://www.redfin.com/CA/Costa-Mesa/3094-Mace-Ave-92626/unit-A-D/home/3700813,CRMLS,OC20094223,N,Y,33.6824,-117.920974
MLS Listing,,Single Family Residential,978 Trabuco Cir,Costa Mesa,CA,92627,830000,3,2.5,C2 - Southwest Costa Mesa,1484,3720,1977,17,559,,Active,,,http://www.redfin.com/CA/Costa-Mesa/978-Trabuco-Cir-92627/home/4555589,CRMLS,LG20093620,N,Y,33.6571916,-117.9398886
